product_id,product_name,category,price,stock_quantity,reorder_level,supplier_id
P02105,Product Z2105,Apparel,114.25,512,36,S0569
P02106,Product A2106,Home,534.24,746,29,S0506
P02107,Product B2107,Books,749.98,290,42,S0040
P02108,Product C2108,Apparel,472.62,482,14,S0614
P02109,Product D2109,Books,55.18,803,15,S0751
P02110,Product E2110,Home,193.8,282,47,S0029
P02111,Product F2111,Books,429.03,490,30,S0181
P02112,Product G2112,Apparel,538.97,197,37,S0150
P02113,Product H2113,Electronics,704.11,810,43,S0725
P02114,Product I2114,Books,460.02,513,25,S0435
P02115,Product J2115,Toys,944.64,696,50,S0731
P02116,Product K2116,Apparel,266.4,54,31,S0611
P02117,Product L2117,Electronics,700.72,660,12,S0507
P02118,Product M2118,Electronics,887.61,426,42,S0329
P02119,Product N2119,Books,663.15,438,32,S0451
P02120,Product O2120,Home,526.85,411,49,S0710
P02121,Product P2121,Apparel,559.22,962,40,S0175
P02122,Product Q2122,Home,497.72,291,24,S0537
P02123,Product R2123,Home,758.56,1000,40,S0155
P02124,Product S2124,Toys,465.47,646,36,S0741
P02125,Product T2125,Apparel,177.93,972,45,S0515
P02126,Product U2126,Electronics,376.08,580,35,S0702
P02127,Product V2127,Home,970.63,486,30,S0745
P02128,Product W2128,Electronics,150.02,752,37,S0458
P02129,Product X2129,Books,486.16,627,31,S0589
P02130,Product Y2130,Apparel,574.82,157,20,S0525
P02131,Product Z2131,Electronics,702.91,788,38,S0046
P02132,Product A2132,Home,42.81,848,26,S0753
P02133,Product B2133,Apparel,495.66,751,43,S0064
P02134,Product C2134,Electronics,923.43,155,30,S0290
P02135,Product D2135,Books,292.62,499,42,S0321
P02136,Product E2136,Apparel,994.28,906,15,S0001
P02137,Product F2137,Toys,541.72,269,49,S0289
P02138,Product G2138,Electronics,134.05,309,14,S0032
P02139,Product H2139,Apparel,489.31,251,22,S0553
P02140,Product I2140,Toys,979.55,399,23,S0841
P02141,Product J2141,Books,127.17,574,17,S0080
P02142,Product K2142,Toys,468.62,83,43,S0016
P02143,Product L2143,Electronics,125.88,474,45,S0457
P02144,Product M2144,Home,463.23,296,37,S0404
P02145,Product N2145,Apparel,290.58,910,46,S0499
P02146,Product O2146,Books,418.14,399,35,S0609
P02147,Product P2147,Toys,178.34,280,28,S0307
P02148,Product Q2148,Apparel,658.13,853,29,S0307
P02149,Product R2149,Books,811.91,273,31,S0097
P02150,Product S2150,Toys,648.05,661,12,S0264
P02151,Product T2151,Books,216.05,212,39,S0120
P02152,Product U2152,Books,327.14,164,26,S0781
P02153,Product V2153,Apparel,39.6,261,17,S0254
P02154,Product W2154,Electronics,671.3,477,36,S0555
P02155,Product X2155,Home,579.9,438,35,S0412
P02156,Product Y2156,Electronics,78.53,791,10,S0461
P02157,Product Z2157,Books,439.55,733,19,S0145
P02158,Product A2158,Apparel,600.05,274,45,S0075
P02159,Product B2159,Electronics,928.39,218,21,S0260
P02160,Product C2160,Apparel,324.41,230,39,S0415
P02161,Product D2161,Electronics,898.86,186,33,S0047
P02162,Product E2162,Toys,395.31,962,16,S0454
P02163,Product F2163,Electronics,380.76,647,13,S0794
P02164,Product G2164,Toys,890.68,955,23,S0665
P02165,Product H2165,Electronics,319.78,660,13,S0136
P02166,Product I2166,Toys,976.88,645,34,S0301
P02167,Product J2167,Home,889.92,521,14,S0273
P02168,Product K2168,Toys,93.1,567,16,S0317
P02169,Product L2169,Electronics,326.41,336,50,S0545
P02170,Product M2170,Toys,495.91,575,29,S0269
P02171,Product N2171,Toys,581.12,630,50,S0183
P02172,Product O2172,Electronics,954.23,644,45,S0258
P02173,Product P2173,Home,118.63,374,25,S0396
P02174,Product Q2174,Toys,362.29,804,14,S0458
P02175,Product R2175,Toys,474.39,554,20,S0157
P02176,Product S2176,Apparel,885.34,279,21,S0485
P02177,Product T2177,Apparel,111.92,909,21,S0079
P02178,Product U2178,Toys,997.71,406,12,S0307
P02179,Product V2179,Toys,874.5,224,43,S0681
P02180,Product W2180,Apparel,977.94,248,20,S0556
P02181,Product X2181,Books,680.95,68,44,S0772
P02182,Product Y2182,Home,919.65,566,36,S0037
P02183,Product Z2183,Home,830.23,499,38,S0360
P02184,Product A2184,Home,149.22,724,18,S0788
P02185,Product B2185,Electronics,532.03,857,47,S0565
P02186,Product C2186,Apparel,492.49,942,31,S0876
P02187,Product D2187,Home,947.46,360,35,S0524
P02188,Product E2188,Toys,312.15,527,24,S0289
P02189,Product F2189,Apparel,864.94,628,26,S0049
P02190,Product G2190,Home,500.61,346,19,S0094
P02191,Product H2191,Toys,320.91,471,13,S0171
P02192,Product I2192,Apparel,15.24,621,33,S0601
P02193,Product J2193,Apparel,584.81,83,35,S0259
P02194,Product K2194,Books,932.22,214,18,S0258
P02195,Product L2195,Home,251.54,235,30,S0467
P02196,Product M2196,Electronics,678.5,152,45,S0805
P02197,Product N2197,Electronics,428.67,975,28,S0071
P02198,Product O2198,Home,441.71,264,15,S0141
P02199,Product P2199,Apparel,72.47,528,11,S0216
P02200,Product Q2200,Electronics,601.08,497,46,S0766
P02201,Product R2201,Apparel,483.7,472,30,S0417
P02202,Product S2202,Home,203.62,358,23,S0044
P02203,Product T2203,Home,194.6,113,44,S0067
P02204,Product U2204,Apparel,715.28,96,40,S0391
P02205,Product V2205,Apparel,780.08,542,44,S0038
P02206,Product W2206,Toys,313.89,714,26,S0182
P02207,Product X2207,Home,342.02,611,28,S0410
P02208,Product Y2208,Apparel,987.29,590,29,S0836
P02209,Product Z2209,Apparel,363.68,689,16,S0208
P02210,Product A2210,Toys,214.72,994,16,S0496
P02211,Product B2211,Books,962.15,154,38,S0781
P02212,Product C2212,Home,557.47,772,31,S0631
P02213,Product D2213,Apparel,653.12,648,18,S0804
P02214,Product E2214,Apparel,918.74,644,14,S0444
P02215,Product F2215,Home,741.57,931,38,S0345
P02216,Product G2216,Home,242.76,583,13,S0831
P02217,Product H2217,Toys,836.21,226,48,S0219
P02218,Product I2218,Home,66.22,298,15,S0024
P02219,Product J2219,Apparel,962.44,139,47,S0131
P02220,Product K2220,Toys,251.95,359,32,S0498
P02221,Product L2221,Books,972.91,217,30,S0363
P02222,Product M2222,Books,145.5,56,41,S0259
P02223,Product N2223,Books,439.96,646,50,S0232
P02224,Product O2224,Toys,940.74,244,50,S0540
P02225,Product P2225,Home,415.25,703,21,S0768
P02226,Product Q2226,Toys,544.61,338,15,S0513
P02227,Product R2227,Books,523.8,482,41,S0688
P02228,Product S2228,Toys,105.04,430,21,S0301
P02229,Product T2229,Books,797.84,836,39,S0651
P02230,Product U2230,Books,235.55,530,29,S0368
P02231,Product V2231,Books,374.77,61,17,S0877
P02232,Product W2232,Apparel,916.12,416,43,S0548
P02233,Product X2233,Toys,612.59,251,40,S0142
P02234,Product Y2234,Books,692.38,685,27,S0372
P02235,Product Z2235,Home,260.81,319,26,S0729
P02236,Product A2236,Books,552.43,671,49,S0453
P02237,Product B2237,Books,153.58,659,29,S0437
P02238,Product C2238,Electronics,859.05,144,27,S0013
P02239,Product D2239,Books,931.36,730,44,S0345
P02240,Product E2240,Books,469.61,317,21,S0006
P02241,Product F2241,Electronics,427.94,83,40,S0719
P02242,Product G2242,Home,726.36,76,42,S0828
P02243,Product H2243,Books,547.68,589,23,S0647
P02244,Product I2244,Books,935.55,113,36,S0879
P02245,Product J2245,Electronics,668.2,561,27,S0773
P02246,Product K2246,Apparel,965.44,342,42,S0310
P02247,Product L2247,Toys,711.45,930,17,S0005
P02248,Product M2248,Home,416.45,468,42,S0601
P02249,Product N2249,Toys,119.77,493,44,S0837
P02250,Product O2250,Home,675.45,229,23,S0610
P02251,Product P2251,Apparel,38.85,589,37,S0137
P02252,Product Q2252,Home,979.45,472,45,S0727
P02253,Product R2253,Electronics,956.59,689,28,S0851
P02254,Product S2254,Home,601.75,75,18,S0208
P02255,Product T2255,Electronics,856.19,718,35,S0165
P02256,Product U2256,Toys,879.07,62,32,S0048
P02257,Product V2257,Books,91.23,672,33,S0724
P02258,Product W2258,Electronics,312.53,500,39,S0197
P02259,Product X2259,Home,862.51,854,31,S0006
P02260,Product Y2260,Toys,626.89,944,37,S0853
P02261,Product Z2261,Home,22.89,839,36,S0424
P02262,Product A2262,Home,748.71,86,39,S0298
P02263,Product B2263,Apparel,375.13,723,13,S0274
P02264,Product C2264,Toys,503.44,468,19,S0470
P02265,Product D2265,Toys,499.47,842,42,S0625
P02266,Product E2266,Toys,957.28,247,15,S0165
P02267,Product F2267,Books,547.03,164,40,S0117
P02268,Product G2268,Books,556.2,790,23,S0084
P02269,Product H2269,Home,287.97,966,49,S0251
P02270,Product I2270,Books,304.97,549,27,S0281
P02271,Product J2271,Electronics,499.75,962,43,S0339
P02272,Product K2272,Apparel,747.18,644,34,S0018
P02273,Product L2273,Apparel,500.46,825,31,S0440
P02274,Product M2274,Toys,460.79,572,32,S0020
P02275,Product N2275,Toys,374.25,196,49,S0652
P02276,Product O2276,Toys,225.49,361,19,S0467
P02277,Product P2277,Apparel,775.25,51,31,S0806
P02278,Product Q2278,Books,291.9,244,14,S0264
P02279,Product R2279,Books,695.26,266,36,S0026
P02280,Product S2280,Books,888.84,922,23,S0241
P02281,Product T2281,Home,798.68,159,39,S0310
P02282,Product U2282,Books,243.25,640,40,S0399
P02283,Product V2283,Books,873.04,222,43,S0423
P02284,Product W2284,Electronics,121.54,751,11,S0444
P02285,Product X2285,Electronics,946.07,325,27,S0761
P02286,Product Y2286,Books,518.65,628,28,S0485
P02287,Product Z2287,Toys,99.45,177,22,S0401
P02288,Product A2288,Electronics,600.71,512,27,S0877
P02289,Product B2289,Toys,85.74,374,25,S0310
P02290,Product C2290,Home,444.7,613,44,S0310
P02291,Product D2291,Electronics,899.6,698,25,S0245
P02292,Product E2292,Electronics,168.55,116,28,S0484
P02293,Product F2293,Apparel,372.53,852,40,S0633
P02294,Product G2294,Apparel,80.58,510,37,S0807
P02295,Product H2295,Toys,830.36,362,20,S0632
P02296,Product I2296,Home,369.56,869,15,S0805
P02297,Product J2297,Apparel,399.84,996,50,S0277
P02298,Product K2298,Home,87.53,693,16,S0087
P02299,Product L2299,Home,68.01,531,16,S0060
P02300,Product M2300,Home,743.89,725,33,S0837
P02301,Product N2301,Toys,584.81,130,13,S0441
P02302,Product O2302,Electronics,120.54,228,18,S0807
P02303,Product P2303,Toys,795.19,973,45,S0649
P02304,Product Q2304,Books,463.76,195,25,S0409
P02305,Product R2305,Electronics,797.66,59,16,S0145
P02306,Product S2306,Toys,760.83,171,43,S0795
P02307,Product T2307,Home,53.19,799,13,S0668
P02308,Product U2308,Books,733.14,734,21,S0472
P02309,Product V2309,Electronics,766.24,579,24,S0732
P02310,Product W2310,Books,132.46,752,45,S0696
P02311,Product X2311,Toys,565.77,252,30,S0860
P02312,Product Y2312,Books,747.76,921,45,S0527
P02313,Product Z2313,Home,247.83,145,14,S0171
P02314,Product A2314,Home,640.09,502,48,S0001
P02315,Product B2315,Apparel,853.92,880,34,S0108
P02316,Product C2316,Electronics,392.33,981,29,S0144
P02317,Product D2317,Apparel,602.27,744,46,S0827
P02318,Product E2318,Electronics,404.43,209,41,S0261
P02319,Product F2319,Books,656.6,572,39,S0327
P02320,Product G2320,Books,808.15,802,34,S0056
P02321,Product H2321,Apparel,245.21,209,11,S0200
P02322,Product I2322,Books,850.26,509,21,S0806
P02323,Product J2323,Electronics,420.63,609,46,S0060
P02324,Product K2324,Apparel,452.17,276,46,S0266
P02325,Product L2325,Toys,257.07,492,32,S0417
P02326,Product M2326,Home,875.46,624,43,S0623
P02327,Product N2327,Apparel,829.71,755,28,S0710
P02328,Product O2328,Electronics,34.83,741,11,S0591
P02329,Product P2329,Apparel,587.85,402,18,S0651
P02330,Product Q2330,Home,424.93,876,36,S0011
P02331,Product R2331,Apparel,318.65,708,17,S0337
P02332,Product S2332,Electronics,810.28,961,32,S0225
P02333,Product T2333,Apparel,992.16,797,42,S0239
P02334,Product U2334,Apparel,919.61,268,47,S0459
P02335,Product V2335,Home,674.96,177,23,S0287
P02336,Product W2336,Home,251.79,191,18,S0160
P02337,Product X2337,Toys,704.45,363,22,S0250
P02338,Product Y2338,Home,476.2,211,14,S0322
P02339,Product Z2339,Books,808.79,188,31,S0130
P02340,Product A2340,Apparel,164.59,577,26,S0717
P02341,Product B2341,Home,743.2,749,45,S0765
P02342,Product C2342,Home,563.27,496,31,S0334
P02343,Product D2343,Electronics,724.0,681,33,S0375
P02344,Product E2344,Electronics,456.85,53,12,S0847
P02345,Product F2345,Toys,859.79,81,20,S0359
P02346,Product G2346,Toys,556.64,574,34,S0500
P02347,Product H2347,Electronics,232.54,841,23,S0459
P02348,Product I2348,Apparel,376.04,879,13,S0847
P02349,Product J2349,Toys,908.63,991,15,S0179
P02350,Product K2350,Apparel,517.6,604,29,S0534
P02351,Product L2351,Toys,532.28,583,13,S0815
P02352,Product M2352,Books,525.53,131,37,S0452
P02353,Product N2353,Electronics,331.99,979,37,S0054
P02354,Product O2354,Home,133.46,65,46,S0379
P02355,Product P2355,Apparel,428.7,640,44,S0245
P02356,Product Q2356,Electronics,677.31,567,15,S0842
P02357,Product R2357,Apparel,437.26,991,17,S0462
P02358,Product S2358,Home,511.82,810,29,S0784
P02359,Product T2359,Toys,553.5,435,28,S0274
P02360,Product U2360,Toys,944.66,560,45,S0118
P02361,Product V2361,Toys,814.59,107,16,S0154
P02362,Product W2362,Home,293.19,653,11,S0389
P02363,Product X2363,Apparel,487.81,507,46,S0877
P02364,Product Y2364,Toys,819.88,260,39,S0634
P02365,Product Z2365,Home,137.69,648,48,S0414
P02366,Product A2366,Apparel,729.04,140,29,S0391
P02367,Product B2367,Electronics,860.4,142,50,S0034
P02368,Product C2368,Toys,881.2,726,43,S0032
P02369,Product D2369,Toys,208.4,562,20,S0031
P02370,Product E2370,Apparel,866.53,172,31,S0053
P02371,Product F2371,Books,727.51,595,38,S0176
P02372,Product G2372,Books,112.66,968,22,S0295
P02373,Product H2373,Books,742.19,676,39,S0559
P02374,Product I2374,Toys,420.8,352,18,S0297
P02375,Product J2375,Books,813.02,618,48,S0853
P02376,Product K2376,Books,467.87,660,27,S0211
P02377,Product L2377,Apparel,982.33,221,44,S0574
P02378,Product M2378,Home,664.56,589,28,S0368
P02379,Product N2379,Electronics,783.18,913,10,S0180
P02380,Product O2380,Apparel,805.16,763,22,S0278
P02381,Product P2381,Home,683.65,385,24,S0378
P02382,Product Q2382,Home,18.18,889,41,S0112
P02383,Product R2383,Apparel,299.53,823,18,S0296
P02384,Product S2384,Electronics,265.86,619,20,S0701
P02385,Product T2385,Electronics,105.39,323,14,S0786
P02386,Product U2386,Apparel,546.92,671,28,S0410
P02387,Product V2387,Toys,572.73,95,48,S0803
P02388,Product W2388,Electronics,815.67,916,49,S0364
P02389,Product X2389,Electronics,87.7,723,44,S0484
P02390,Product Y2390,Toys,683.68,839,15,S0538
P02391,Product Z2391,Books,952.02,248,35,S0255
P02392,Product A2392,Home,743.08,235,28,S0004
P02393,Product B2393,Apparel,673.32,324,44,S0881
P02394,Product C2394,Home,706.86,644,31,S0202
P02395,Product D2395,Home,105.46,581,27,S0377
P02396,Product E2396,Toys,772.73,751,18,S0873
P02397,Product F2397,Apparel,185.72,210,24,S0437
P02398,Product G2398,Apparel,970.03,700,42,S0196
P02399,Product H2399,Home,43.14,944,18,S0623
P02400,Product I2400,Apparel,595.42,583,46,S0207
P02401,Product J2401,Apparel,768.64,548,12,S0033
P02402,Product K2402,Books,338.85,208,44,S0131
P02403,Product L2403,Toys,183.89,199,43,S0785
P02404,Product M2404,Apparel,963.67,706,41,S0492
P02405,Product N2405,Apparel,519.02,118,33,S0719
P02406,Product O2406,Electronics,818.8,97,40,S0811
P02407,Product P2407,Apparel,538.05,827,30,S0762
P02408,Product Q2408,Toys,164.69,99,44,S0181
P02409,Product R2409,Toys,62.2,989,17,S0573
P02410,Product S2410,Home,360.89,56,48,S0326
P02411,Product T2411,Toys,419.77,705,24,S0117
P02412,Product U2412,Books,203.06,766,18,S0785
P02413,Product V2413,Apparel,402.46,574,21,S0822
P02414,Product W2414,Toys,395.7,256,13,S0614
P02415,Product X2415,Toys,846.9,955,23,S0349
P02416,Product Y2416,Apparel,643.16,822,41,S0502
P02417,Product Z2417,Home,556.73,227,32,S0424
P02418,Product A2418,Home,245.01,97,30,S0432
P02419,Product B2419,Toys,505.53,613,43,S0669
P02420,Product C2420,Electronics,199.4,500,29,S0516
P02421,Product D2421,Home,581.26,779,50,S0773
P02422,Product E2422,Books,892.38,810,46,S0330
P02423,Product F2423,Apparel,631.3,175,21,S0157
P02424,Product G2424,Home,86.81,430,23,S0135
P02425,Product H2425,Books,223.48,574,30,S0864
P02426,Product I2426,Home,409.68,449,20,S0637
P02427,Product J2427,Toys,943.84,872,36,S0090
P02428,Product K2428,Electronics,144.85,879,43,S0879
P02429,Product L2429,Toys,899.64,593,41,S0642
P02430,Product M2430,Electronics,500.33,320,16,S0533
P02431,Product N2431,Electronics,30.6,403,46,S0199
P02432,Product O2432,Electronics,799.39,347,13,S0333
P02433,Product P2433,Electronics,89.53,361,46,S0800
P02434,Product Q2434,Apparel,510.83,328,45,S0465
P02435,Product R2435,Home,985.57,318,40,S0555
P02436,Product S2436,Electronics,27.15,379,17,S0038
P02437,Product T2437,Toys,260.33,643,39,S0748
P02438,Product U2438,Apparel,690.4,139,37,S0123
P02439,Product V2439,Toys,653.2,917,16,S0605
P02440,Product W2440,Toys,691.67,173,15,S0256
P02441,Product X2441,Electronics,394.36,665,39,S0104
P02442,Product Y2442,Home,850.82,238,31,S0035
P02443,Product Z2443,Electronics,7.84,481,46,S0310
P02444,Product A2444,Apparel,712.88,690,50,S0858
P02445,Product B2445,Books,895.79,189,15,S0134
P02446,Product C2446,Home,308.08,490,42,S0163
P02447,Product D2447,Apparel,674.86,252,28,S0330
P02448,Product E2448,Books,518.78,555,32,S0526
P02449,Product F2449,Apparel,496.91,227,37,S0374
P02450,Product G2450,Electronics,792.95,752,27,S0340
P02451,Product H2451,Toys,403.56,504,40,S0644
P02452,Product I2452,Books,397.5,58,41,S0603
P02453,Product J2453,Apparel,849.3,195,23,S0350
P02454,Product K2454,Books,891.91,306,42,S0664
P02455,Product L2455,Books,260.48,830,10,S0087
P02456,Product M2456,Electronics,979.09,853,12,S0164
P02457,Product N2457,Books,653.51,125,49,S0680
P02458,Product O2458,Home,274.13,818,17,S0717
P02459,Product P2459,Home,801.42,693,47,S0126
P02460,Product Q2460,Electronics,731.55,580,19,S0460
P02461,Product R2461,Electronics,34.47,296,33,S0069
P02462,Product S2462,Electronics,329.66,861,29,S0773
P02463,Product T2463,Apparel,534.84,220,22,S0329
P02464,Product U2464,Home,743.49,423,16,S0782
P02465,Product V2465,Books,624.49,631,22,S0706
P02466,Product W2466,Toys,73.73,847,47,S0664
P02467,Product X2467,Toys,263.11,136,47,S0782
P02468,Product Y2468,Electronics,388.89,694,35,S0129
P02469,Product Z2469,Toys,58.81,662,38,S0237
P02470,Product A2470,Toys,923.92,691,44,S0671
P02471,Product B2471,Apparel,655.14,639,46,S0014
P02472,Product C2472,Apparel,661.36,235,42,S0109
P02473,Product D2473,Electronics,13.88,329,19,S0514
P02474,Product E2474,Home,543.72,696,30,S0849
P02475,Product F2475,Books,900.49,88,42,S0852
P02476,Product G2476,Home,951.49,876,29,S0692
P02477,Product H2477,Apparel,800.93,145,37,S0508
P02478,Product I2478,Electronics,300.21,415,38,S0667
P02479,Product J2479,Apparel,375.2,653,10,S0186
P02480,Product K2480,Books,818.41,581,18,S0117
P02481,Product L2481,Toys,531.02,794,10,S0718
P02482,Product M2482,Home,62.21,805,40,S0348
P02483,Product N2483,Electronics,465.78,628,27,S0295
P02484,Product O2484,Books,954.15,708,22,S0465
P02485,Product P2485,Toys,863.54,77,19,S0073
P02486,Product Q2486,Electronics,602.94,135,35,S0826
P02487,Product R2487,Books,88.41,990,12,S0287
P02488,Product S2488,Books,296.39,903,16,S0092
P02489,Product T2489,Apparel,598.52,459,39,S0652
P02490,Product U2490,Toys,989.9,270,45,S0765
P02491,Product V2491,Toys,882.94,375,15,S0427
P02492,Product W2492,Toys,999.4,626,42,S0846
P02493,Product X2493,Books,421.34,464,40,S0881
P02494,Product Y2494,Apparel,102.28,225,24,S0570
P02495,Product Z2495,Apparel,738.17,915,47,S0746
P02496,Product A2496,Books,283.99,761,35,S0341
P02497,Product B2497,Electronics,526.47,582,44,S0738
P02498,Product C2498,Toys,452.63,470,26,S0122
P02499,Product D2499,Toys,329.23,647,26,S0310
P02500,Product E2500,Home,30.42,79,15,S0315
P02501,Product F2501,Books,343.43,568,47,S0701
P02502,Product G2502,Home,713.03,970,36,S0868
P02503,Product H2503,Books,67.72,554,45,S0350
P02504,Product I2504,Books,830.37,631,50,S0625
P02505,Product J2505,Electronics,650.99,683,48,S0465
P02506,Product K2506,Toys,771.78,425,28,S0438
P02507,Product L2507,Apparel,610.1,696,46,S0638
P02508,Product M2508,Electronics,474.73,326,17,S0735
P02509,Product N2509,Apparel,140.21,853,14,S0683
P02510,Product O2510,Apparel,818.98,365,45,S0763
